,cluster
42754,3
42763,1
42768,1
42789,1
42791,0
42802,0
42806,1
42870,1
42876,0
42895,1
42896,1
42897,1
42938,1
42946,1
42981,1
43002,0
43011,1
43050,1
43065,1
43077,1
43088,1
43105,1
43110,1
43114,1
43127,-1
43143,0
43150,1
43164,1
43192,1
43218,1
43248,1
43249,1
43299,1
43317,0
43325,1
43343,3
43348,1
43367,1
43387,0
43412,0
43453,1
43496,0
43510,0
43539,3
43551,1
43552,1
43572,1
43591,1
43592,1
43622,1
43676,0
43686,0
43705,1
43707,0
43715,1
43717,1
43728,0
43733,1
43743,1
43773,1
43783,1
43790,1
43809,1
43830,1
43839,1
43856,1
43927,1
43940,1
43948,1
43964,0
43979,0
43985,1
43997,1
44015,1
44027,0
44043,-1
44050,1
44056,1
44057,0
44084,1
44085,0
44097,1
44116,1
44123,1
44126,1
44141,3
44158,1
44169,0
44189,1
44192,1
44211,1
44293,1
44304,1
44333,1
44337,1
44354,1
44373,1
44374,1
44381,1
44388,1
44430,1
44492,1
44500,1
44504,1
44551,1
44574,0
44575,1
44583,0
44615,0
44626,1
44635,1
44662,1
44688,1
44697,1
44708,1
44721,1
44755,1
44757,1
44763,1
44776,1
44790,1
44800,3
44803,1
44825,1
44836,1
44841,1
44870,0
44874,1
44908,1
44918,0
44993,1
45009,1
45010,1
45013,1
45019,1
45030,1
45037,0
45044,0
45052,1
45063,1
45091,1
45105,1
45106,0
45109,1
45113,1
45127,1
45142,1
45161,1
45187,1
45210,0
45223,1
45247,3
45257,1
45261,1
45274,1
45295,1
45360,0
45385,1
45394,0
45395,1
45402,1
45413,1
45425,1
45432,1
45433,3
45441,3
45458,1
45461,1
45502,1
45506,1
45572,1
45612,3
45623,1
45654,0
45667,0
45741,1
45770,1
45777,1
45783,0
45792,1
45793,1
45800,1
45821,0
45873,3
45889,1
45895,0
45914,-1
45980,3
45991,0
46069,1
46075,1
46105,1
46115,0
46123,1
46128,1
46151,0
46233,1
46282,3
46328,1
46341,-1
46356,1
46369,1
46377,1
46393,3
46405,0
46435,1
46455,3
46485,1
46487,1
46542,0
46618,1
