,cluster
1472,26482
1473,26493
1474,26535
1475,26546
1476,26548
1477,26564
1478,26567
1479,26599
1480,26620
1481,26628
1482,26629
1483,26644
1484,26659
1485,26662
1486,26752
1487,26762
1488,26808
1489,26820
1490,26849
1491,26871
1492,26884
1493,26898
1494,26904
1495,26910
1496,26929
1497,26946
1498,26994
1499,27013
1500,27038
1501,27046
1502,27058
1503,27063
1504,27068
1505,27082
1506,27083
1507,27097
1508,27099
1509,27110
1510,27130
1511,27192
1512,27219
1513,27248
1514,27260
1515,27264
1516,27282
1517,27327
1518,27347
1519,27362
1520,27424
1521,27438
1522,27445
1523,27509
1524,27531
1525,27538
1526,27585
1527,27589
1528,27653
1529,27704
1530,27757
1531,27781
1532,27790
1533,27829
1534,27842
1535,27883
1536,27894
1537,27931
1538,27934
1539,27962
1540,27964
1541,27975
1542,27990
1543,28032
1544,28034
1545,28058
1546,28091
1547,28099
1548,28112
1549,28126
1550,28184
1551,28188
1552,28189
1553,28205
1554,28217
1555,28255
1556,28291
1557,28301
1558,28306
1559,28313
1560,28322
1561,28337
1562,28388
1563,28411
1564,28415
1565,28423
1566,28427
1567,28437
1568,28453
1569,28455
1570,28469
1571,28476
1572,28491
1573,28521
1574,28528
1575,28545
1576,28568
1577,28578
1578,28582
1579,28620
1580,28661
1581,28735
1582,28792
1583,28821
1584,28894
1585,28906
1586,28958
1587,28971
1588,28994
1589,29000
1590,29005
1591,29072
1592,29085
1593,29106
1594,29163
1595,29280
1596,29287
1597,29311
1598,29316
1599,29338
1600,29344
1601,29349
1602,29353
1603,29369
1604,29377
1605,29379
1606,29384
1607,29386
1608,29396
1609,29402
1610,29410
1611,29414
1612,29426
1613,29432
1614,29473
1615,29481
1616,29539
1617,29542
1618,29543
1619,29591
1620,29616
1621,29657
1622,29675
1623,29688
1624,29708
1625,29730
1626,29732
1627,29789
1628,29791
1629,29796
1630,29798
1631,29838
1632,29840
1633,30007
1634,30016
1635,30024
1636,30030
1637,30038
1638,30042
1639,30056
1640,30064
1641,30073
1642,30105
1643,30108
1644,30109
1645,30117
1646,30132
1647,30133
1648,30157
1649,30167
1650,30173
1651,30196
1652,30208
1653,30223
1654,30233
1655,30268
1656,30292
1657,30380
1658,30389
1659,30393
1660,30394
1661,30413
1662,30416
1663,30427
1664,30430
1665,30463
1666,30481
1667,30531
1668,30537
1669,30552
1670,30572
1671,30626
1672,30686
1673,30687
1674,30720
1675,30757
1676,30771
1677,30841
1678,30848
1679,30857
1680,30861
1681,30870
1682,30873
1683,30880
1684,30904
1685,30909
1686,30914
1687,30921
1688,30999
1689,31055
1690,31062
1691,31064
1692,31074
1693,31079
1694,31080
1695,31090
1696,31103
1697,31106
1698,31116
1699,31118
1700,31200
1701,31213
1702,31247
1703,31254
1704,31280
1705,31284
1706,31298
1707,31299
1708,31329
1709,31346
1710,31352
1711,31357
1712,31372
1713,31387
1714,31438
1715,31455
1716,31456
1717,31460
1718,31461
1719,31471
1720,31481
1721,31509
1722,31529
1723,31532
1724,31541
1725,31546
1726,31549
1727,31587
1728,31618
1729,31637
1730,31687
1731,31722
1732,31737
1733,31738
1734,31740
1735,31772
1736,31785
1737,31793
1738,31800
1739,31804
1740,31818
1741,31826
1742,31852
1743,31901
1744,31916
1745,31917
1746,31930
1747,31942
1748,31951
1749,31952
1750,31995
1751,32008
1752,32015
1753,32023
1754,32034
1755,32038
1756,32050
1757,32057
1758,32077
1759,32088
1760,32099
1761,32121
1762,32122
1763,32132
1764,32147
1765,32148
1766,32155
1767,32175
1768,32179
1769,32182
1770,32228
1771,32235
1772,32291
1773,32304
1774,32354
1775,32372
1776,32374
1777,32483
1778,32496
1779,32517
1780,32535
1781,32544
1782,32555
1783,32588
1784,32594
1785,32664
1786,32670
1787,32702
1788,32705
1789,32710
1790,32718
1791,32719
1792,32732
1793,32757
1794,32758
1795,32766
1796,32801
1797,32804
1798,32813
1799,32844
1800,32850
1801,32851
1802,32856
1803,32875
1804,32885
1805,32889
1806,32894
1807,32898
1808,32912
1809,32920
1810,32927
1811,32931
1812,32946
1813,32971
1814,33008
1815,33033
1816,33070
1817,33147
1818,33153
1819,33178
1820,33199
1821,33203
1822,33224
1823,33234
1824,33244
1825,33259
1826,33263
1827,33265
1828,33363
1829,33374
1830,33387
1831,33409
1832,33452
1833,33465
1834,33479
1835,33481
1836,33485
1837,33499
1838,33514
1839,33547
1840,33552
1841,33553
1842,33556
1843,33588
1844,33633
1845,33680
1846,33695
1847,33710
1848,33718
1849,33721
1850,33758
1851,33765
1852,33779
1853,33787
1854,33796
1855,33798
1856,33919
1857,33962
1858,33975
1859,33977
1860,33979
1861,33981
1862,34037
1863,34052
1864,34054
1865,34055
1866,34058
1867,34073
1868,34093
1869,34119
1870,34223
1871,34232
1872,34300
1873,34312
1874,34325
1875,34334
1876,34338
1877,34348
1878,34365
1879,34369
1880,34385
1881,34395
1882,34426
1883,34435
1884,34436
1885,34442
1886,34458
1887,34471
1888,34481
1889,34486
1890,34492
1891,34516
1892,34543
1893,34550
1894,34570
1895,34573
1896,34597
1897,34604
1898,34623
1899,34627
1900,34637
1901,34638
1902,34658
1903,34717
1904,34718
1905,34798
1906,34850
1907,34856
1908,34866
1909,34915
1910,34949
1911,34958
1912,34959
1913,34977
1914,34990
1915,34992
1916,35032
1917,35056
1918,35069
1919,35072
1920,35092
1921,35097
1922,35103
1923,35110
1924,35111
1925,35114
1926,35142
1927,35145
1928,35150
1929,35216
1930,35223
1931,35229
1932,35231
1933,35244
1934,35278
1935,35313
1936,35365
1937,35367
1938,35386
1939,35393
1940,35397
1941,35403
1942,35412
1943,35414
1944,35423
1945,35447
1946,35451
1947,35454
1948,35508
1949,35538
1950,35539
1951,35544
1952,35550
1953,35560
1954,35563
1955,35598
1956,35604
1957,35616
1958,35636
1959,35661
1960,35690
1961,35695
1962,35706
1963,35710
1964,35741
1965,35760
1966,35770
1967,35777
1968,35790
1969,35811
1970,35829
1971,35833
1972,35848
1973,35849
1974,35861
1975,35880
1976,35882
1977,35893
1978,35900
1979,35965
1980,35968
1981,35990
1982,36008
1983,36009
1984,36022
1985,36027
1986,36029
1987,36052
1988,36075
1989,36080
1990,36104
1991,36117
1992,36120
1993,36147
1994,36150
1995,36191
1996,36203
1997,36205
1998,36219
1999,36231
2000,36281
2001,36283
2002,36310
2003,36328
2004,36339
2005,36345
2006,36349
2007,36374
2008,36381
2009,36396
2010,36404
2011,36451
2012,36475
2013,36508
2014,36563
2015,36574
2016,36585
2017,36597
2018,36598
2019,36623
2020,36628
2021,36632
2022,36715
2023,36716
2024,36717
2025,36718
2026,36757
2027,36760
2028,36783
2029,36815
2030,36817
2031,36821
2032,36824
2033,36830
2034,36860
2035,36867
2036,36913
2037,36923
2038,36928
2039,36932
2040,36943
2041,36950
2042,36968
2043,36969
2044,36988
2045,37002
2046,37014
2047,37025
2048,37031
2049,37052
2050,37056
2051,37060
2052,37100
2053,37204
2054,37217
2055,37224
2056,37240
2057,37259
2058,37271
2059,37276
2060,37308
2061,37323
2062,37342
2063,37358
2064,37368
2065,37392
2066,37403
2067,37408
2068,37422
2069,37442
2070,37443
2071,37482
2072,37493
2073,37507
2074,37522
2075,37524
2076,37538
2077,37542
2078,37575
2079,37595
2080,37632
2081,37638
2082,37693
2083,37700
2084,37742
2085,37761
2086,37765
2087,37774
2088,37830
2089,37837
2090,37852
2091,37855
2092,37860
2093,37862
2094,37865
2095,37919
2096,37940
2097,37946
2098,37954
2099,37956
2100,37964
2101,38064
2102,38073
2103,38077
2104,38082
2105,38095
2106,38098
2107,38128
2108,38196
2109,38202
2110,38233
2111,38242
2112,38252
2113,38260
2114,38271
2115,38287
2116,38298
2117,38316
2118,38364
2119,38400
2120,38404
2121,38419
2122,38456
2123,38463
2124,38467
2125,38470
2126,38491
2127,38493
2128,38534
2129,38583
2130,38588
2131,38609
2132,38615
2133,38624
2134,38644
2135,38651
2136,38664
2137,38675
2138,38678
2139,38743
2140,38747
2141,38764
2142,38774
2143,38778
2144,38806
2145,38851
2146,38857
2147,38870
2148,38876
2149,38896
2150,38898
2151,38902
2152,38941
2153,38954
2154,39008
2155,39035
2156,39060
2157,39078
2158,39090
2159,39092
2160,39095
2161,39096
2162,39110
2163,39118
2164,39136
2165,39142
2166,39144
2167,39284
2168,39295
2169,39326
2170,39338
2171,39359
2172,39367
2173,39369
2174,39396
2175,39406
2176,39420
2177,39425
2178,39464
2179,39474
2180,39475
2181,39484
2182,39497
2183,39539
2184,39543
2185,39564
2186,39575
2187,39577
2188,39590
2189,39599
2190,39626
2191,39631
2192,39634
2193,39636
2194,39687
2195,39689
2196,39784
2197,39828
2198,39843
2199,39849
2200,39853
2201,39866
2202,39893
2203,39910
2204,39912
2205,39957
2206,40013
2207,40019
2208,40025
2209,40062
2210,40065
2211,40066
2212,40090
2213,40095
2214,40096
2215,40100
2216,40105
2217,40115
2218,40140
2219,40203
2220,40224
2221,40230
2222,40232
2223,40239
2224,40250
