state_code,state,congressional_district,year,male_child,male_teen,male_adult,female_child,female_teen,female_adult,Females under 5 years,Females 5 to 9 years,Females 10 to 14 years,Females 15 to 17 years,Females 18 and 19 years,Females 20 years,Females 21 years,Females 22 to 24 years,Females 25 to 29 years,Females 30 to 34 years,Females 35 to 39 years,Females 40 to 44 years,Females 45 to 49 years,Females 50 to 54 years,Females 55 to 59 years,Females 60 and 61 years,Females 62 to 64 years,Females 65 and 66 years,Females 67 to 69 years,Females 70 to 74 years,Females 75 to 79 years,Females 80 to 84 years,Females 85 years and over,Males under 5 years,Males 5 to 9 years,Males 10 to 14 years,Males 15 to 17 years,Males 18 and 19 years,Males 20 years,Males 21 years,Males 22 to 24 years,Males 25 to 29 years,Males 30 to 34 years,Males 35 to 39 years,Males 40 to 44 years,Males 45 to 49 years,Males 50 to 54 years,Males 55 to 59 years,Males 60 and 61 years,Males 62 to 64 years,Males 65 and 66 years,Males 67 to 69 years,Males 70 to 74 years,Males 75 to 79 years,Males 80 to 84 years,Males 85 years and over
06,California,25,2016,64245.0,46424.0,247581.0,61018.0,43902.0,256799.0,23961,25831,28066,17378,9685,5050,4738,12862,22862,21434,23070,25349,27127,29025,24046,8026,10732,6414,8153,10105,6833,4939,6034,25730,27041,28685,17657,11556,5824,5470,14996,24255,20834,21536,23660,26869,27277,24556,7582,10769,5791,7146,9120,5452,3295,3149
06,California,26,2016,58648.0,42239.0,256434.0,56665.0,39462.0,266887.0,22914,24331,23550,15441,9891,5411,4265,16072,22836,22345,22288,22567,24592,26078,25050,9018,11545,7416,9582,12054,9583,6988,9197,23776,24292,26451,15938,10431,6038,4875,15999,25144,23668,22483,22454,23502,25398,23621,8548,10653,7061,8537,10516,7507,5235,5195
06,California,27,2016,46541.0,35484.0,266019.0,43149.0,32506.0,293512.0,17215,17994,19850,12688,7908,4179,4463,13242,23594,24465,22601,26453,27436,27767,27536,9670,14471,8297,11294,15158,11472,9802,11612,18996,18896,21623,13711,8800,4533,5290,14146,25496,22221,21724,25510,25912,25762,24979,8657,11401,7231,8939,11762,8647,7059,6750
06,California,28,2016,39979.0,25927.0,293032.0,37352.0,24395.0,296303.0,16055,15267,15076,9299,6051,3623,3496,15342,35392,31194,26716,25271,25067,24863,24685,9005,12327,7597,9538,13311,10618,8257,10001,17950,15759,15676,10051,6471,3862,4411,14334,35546,35523,29763,27107,27571,26471,23823,8569,11497,6673,7894,10844,7597,6046,5501
06,California,29,2016,58714.0,40879.0,258275.0,58337.0,38664.0,262894.0,23965,24842,23827,14905,9463,6373,5378,18312,29019,28589,26266,25137,23597,22745,21007,7779,9410,5653,6121,9291,7065,5617,5535,24073,24630,25028,15815,10048,5340,5716,18448,33363,29742,26681,25125,25172,23438,20009,7196,8576,5246,6247,6807,4954,3500,2715
06,California,30,2016,50759.0,35761.0,282718.0,49245.0,32397.0,299490.0,21574,19762,19773,12793,7741,4921,4693,15302,28765,27121,26164,27665,26983,27765,25924,9996,13651,7417,11207,12357,9927,8952,10680,21952,20225,21456,14037,8851,5256,4837,16283,29527,27812,25620,27979,27825,25907,23621,9217,12347,6838,8463,11158,7936,6032,6060
06,California,31,2016,66975.0,47712.0,246750.0,65078.0,42985.0,264080.0,27155,27571,25880,16058,11399,6168,6656,18268,28853,26675,24169,23780,23963,23402,22215,8285,9882,6582,7629,9265,6792,5063,6433,28389,26932,29137,18282,11948,6665,6499,18819,29872,27010,23124,23309,21932,22960,19681,7804,8326,5466,6629,7499,4859,3382,2914
06,California,32,2016,55540.0,40601.0,257377.0,53341.0,40667.0,271582.0,21677,21908,24391,15407,10626,6147,6671,15174,26904,23840,22306,24195,24443,25036,24102,8946,11980,7266,9016,11205,9191,6807,8353,22985,23408,22868,15848,11033,6783,6067,17899,28646,25267,22788,23564,23861,23985,21122,8127,10095,6489,7729,9986,6363,4949,3657
06,California,33,2016,43051.0,32925.0,268892.0,42235.0,35339.0,291181.0,16464,18565,18016,12579,11951,5228,5021,13302,26594,24514,24515,26648,29248,27494,23964,9041,12552,8491,10377,14546,10330,8527,10789,17911,17478,19156,11841,9591,5105,4816,11645,24848,23912,23265,24803,25283,27012,25149,8640,10901,7948,9794,12419,8858,7300,7194
06,California,34,2016,53049.0,35761.0,278022.0,52232.0,34387.0,266931.0,23070,21110,20132,12571,9737,5230,4981,17257,32670,29003,26121,24742,22896,21206,19971,7748,10076,6203,7235,10504,7816,6283,6989,22531,22167,20879,13615,9619,5759,5950,19167,37252,36396,30863,27989,24877,22249,19756,6476,8991,5409,6298,7821,5488,3780,3501
06,California,35,2016,67029.0,48280.0,251838.0,62543.0,46014.0,254554.0,24957,26435,27878,17664,11624,6834,6311,18221,29009,26263,26227,24760,23611,23598,19339,6703,9037,4947,6694,8269,5457,4444,4830,26442,28931,29141,18127,12669,6740,7569,19137,30511,28171,25395,24884,25507,22888,19242,6633,8550,4568,5732,6583,5001,2281,2446
06,California,36,2016,60630.0,40530.0,268358.0,56895.0,38103.0,271527.0,22306,24817,24431,14228,9217,4496,4168,11687,21671,22170,21901,19959,21181,22501,21213,8621,13997,9751,13435,18273,14669,10570,11264,23637,26665,25820,15493,9545,4997,4069,13446,22605,22910,21402,21530,22640,23309,21937,8388,11987,8339,12313,17065,13895,9555,7971
06,California,37,2016,49517.0,33658.0,265772.0,47402.0,32436.0,293351.0,21836,17930,19092,11183,9798,6105,5896,19145,33468,31490,26706,26491,25013,23385,23536,8119,11648,7070,9063,11627,9069,6792,8728,21777,19794,19866,11571,10168,5977,6338,19318,34710,31689,27195,24439,23191,22582,18514,7531,8537,5555,5928,8441,6555,4283,4989
06,California,38,2016,54654.0,41963.0,254531.0,53657.0,38432.0,273989.0,22125,22335,22993,14665,9972,6027,5914,16335,24229,23261,24879,24948,24841,24196,23338,8854,11965,7479,9140,12576,9705,7560,8742,23160,21406,25222,16618,10212,5475,6754,16282,26035,24964,22548,24270,23900,23218,21762,7722,10576,5999,7483,10098,7703,4947,4795
06,California,39,2016,52371.0,40109.0,262809.0,49489.0,36331.0,281747.0,20600,20183,21767,14299,8972,4979,5619,16901,25293,23161,22265,25198,26165,28525,26355,9853,12411,7826,9546,12270,9410,6919,9051,20894,21829,24120,15634,10003,5656,5931,16380,26857,23301,21226,23706,25387,25323,25222,8479,11692,7069,8310,10525,7617,5084,5044
06,California,40,2016,70605.0,47082.0,233247.0,68820.0,46801.0,242878.0,28865,28769,27966,18072,11950,6185,5948,18719,28622,26302,24584,25522,22574,20654,17846,5818,7868,4850,6209,7407,5512,4104,4154,28983,30095,28819,17907,11884,6805,6160,18463,28479,24884,26468,24933,23171,19444,17332,5717,7046,4180,4909,5824,4026,2855,2551
06,California,41,2016,67298.0,49533.0,248733.0,65560.0,49060.0,259120.0,26331,28155,27685,18230,14219,8117,8059,19370,29082,25370,23987,23906,23907,23231,20582,6752,9716,5516,6893,8142,6057,4845,5588,26582,29154,28905,18886,13304,7292,8541,20740,29756,26176,23940,22942,22459,22711,19384,6584,9116,4850,6338,7300,4532,3606,2466
06,California,42,2016,68076.0,48887.0,261505.0,65219.0,45864.0,271788.0,25748,27398,30184,18425,9329,5304,5440,14418,24235,26128,26507,27714,26242,26188,23063,8162,10733,6939,9243,10883,8693,5942,5954,27241,28577,30646,19049,11451,5669,5102,15115,26918,25822,25070,26504,27479,26077,22130,8081,10116,6009,7509,9038,6600,4708,3558
06,California,43,2016,60717.0,39297.0,246920.0,57689.0,37874.0,277031.0,24088,24333,23172,13738,10233,5938,5708,16372,29906,27946,25862,25533,25580,25826,22687,8075,10679,6699,7875,10724,7879,6382,7360,26704,24289,24311,14198,10513,5617,5582,16318,27382,26565,24143,24214,23355,23136,20395,7374,8634,5315,6827,8205,5974,4120,3764
06,California,44,2016,69533.0,47322.0,237004.0,65935.0,45721.0,255592.0,27071,27929,27339,17610,11708,6627,6105,18718,27563,26065,24796,23303,24323,23477,19666,7103,8933,5683,6852,9250,6867,5195,5066,29086,29041,28517,18701,11511,6196,6743,17557,28151,25103,23887,22445,23240,22347,18683,6533,7862,4218,5962,6977,5083,3086,2931
06,California,45,2016,55323.0,41778.0,269682.0,49829.0,40940.0,292133.0,19844,20129,24642,14422,11733,5315,4951,13770,22734,24645,25179,28081,30190,29432,25845,9755,12278,8178,10260,13509,10365,7717,9929,22587,23208,23821,16099,11387,5672,5631,15268,24812,23707,23584,26586,27141,28566,24377,8402,11136,6733,8102,11471,7707,5637,5150
06,California,46,2016,66012.0,43046.0,254977.0,64119.0,42982.0,255170.0,27589,26074,26141,15912,11386,5943,6615,18828,31486,26911,25349,24964,23572,21432,17826,6570,8556,5337,6041,8871,6121,4863,5885,27452,28294,25665,16330,11317,7235,6257,18771,32845,30975,26545,25573,25247,22055,18432,5752,7765,4457,5347,6665,4637,3378,3041
06,California,47,2016,55211.0,38974.0,259557.0,51575.0,38860.0,272780.0,21536,21152,22219,15894,9635,4919,4848,16584,27082,24882,24755,26453,25788,26139,22979,8217,11744,6628,8957,10514,8589,6601,7101,22596,23305,23275,15026,9983,5367,5946,16549,27863,24973,22248,25171,25989,26061,22171,8206,9701,6533,7653,9448,6377,5252,4049
06,California,48,2016,48183.0,34132.0,275151.0,45231.0,32656.0,288628.0,18044,18700,21218,13397,6529,4528,4066,13673,25377,23661,22846,25422,27200,28220,26841,10489,12728,8633,11266,14703,10440,8538,9997,18906,20467,22027,12889,8027,4783,4869,13521,27118,24418,21795,25515,26035,27907,26213,9586,11752,7167,10112,13572,9202,6566,5020
06,California,49,2016,58190.0,38684.0,272424.0,56612.0,34799.0,269058.0,23412,23700,23750,13264,7285,4103,4235,13693,22614,25292,22901,24563,26286,25471,23592,9268,12512,7458,9811,12101,8738,7324,9096,24970,24086,22837,12979,12003,7753,7407,20243,27154,24037,23058,23920,24863,25684,23150,8179,11246,7020,8710,11519,7577,5622,5282
06,California,50,2016,61476.0,41266.0,262076.0,57435.0,40602.0,273144.0,23645,23611,25449,15723,9610,4720,4966,14004,24984,23117,24557,24011,24391,26518,25925,9261,12342,8222,9528,11661,8828,7367,8742,25483,25851,25357,15570,10482,5389,6384,14674,24427,25348,23033,23587,25217,25572,23712,8355,12088,6726,9045,11379,6789,5433,4918
06,California,51,2016,66643.0,46521.0,256186.0,63633.0,41556.0,256170.0,27018,26808,24519,15885,10960,6540,5927,17431,28669,24713,22414,23156,21785,22519,20891,6859,10367,6152,7647,10158,8089,6211,6642,27978,27811,27135,17635,12605,7277,8724,22131,32809,27810,22777,22422,22283,21616,18313,6699,10064,5079,6135,7671,6071,4206,4099
06,California,52,2016,49180.0,34306.0,290030.0,48390.0,33144.0,287103.0,21553,19029,19520,12361,9071,5516,5659,17205,32308,27898,24871,24480,24185,25287,22943,9247,12169,7664,10085,12021,8542,7453,9570,21367,20145,19172,12364,10439,6617,7071,20538,37208,31420,26861,25342,23463,25052,22672,8585,10603,7190,8386,10672,7057,6083,5210
06,California,53,2016,54582.0,36270.0,285675.0,51758.0,35292.0,289446.0,23112,20670,19940,12094,11234,6530,5500,18481,34536,32565,25929,24212,24194,23740,22565,8009,11378,7090,8204,11612,8506,7362,9033,24595,21603,20962,13579,10114,7155,4878,20024,37067,33617,28000,25717,24524,25127,21673,7817,10374,6397,7185,9332,6238,5885,4665
08,Colorado,01,2016,59595.0,32245.0,301360.0,56332.0,31544.0,305175.0,25069,22934,20823,11008,8043,4284,4594,17825,41446,38937,30557,26389,23011,23374,23388,9241,12282,7300,9227,10910,8079,6086,8245,26236,24914,21113,11327,8251,4607,4564,16179,42238,41221,32620,29885,25153,24049,23166,8364,11381,6701,7718,9281,6199,4121,3913
08,Colorado,02,2016,51001.0,42285.0,295934.0,48459.0,40429.0,293870.0,18439,21167,22134,13003,14146,8145,8616,19576,24438,24872,24020,24174,25244,27850,28789,10811,13523,9101,10603,12343,8569,6185,7011,19296,22113,23982,13865,14031,8275,9068,22116,28647,26219,24980,25765,24679,26918,27667,10817,14236,8938,10353,11293,7494,4533,3936
08,Colorado,03,2016,54515.0,38750.0,272298.0,52124.0,36405.0,273304.0,20922,22242,22401,13500,9465,5227,4166,13096,21718,22697,21644,20706,22344,26111,27649,10277,15747,9433,11580,14663,10023,7478,8745,21420,23666,23574,13882,10724,5587,4901,13928,23880,23667,23350,21748,22023,25200,26084,10827,15194,10057,11598,13482,10274,5663,4835
08,Colorado,04,2016,67021.0,44753.0,273569.0,63992.0,43120.0,271697.0,24390,28562,27601,16085,10475,4710,4788,13035,22275,23712,25501,25075,26447,26876,26176,9609,12485,7989,9435,12177,8304,6180,6923,26421,29190,28525,16720,10918,5253,5374,13906,24394,25922,26768,26205,26943,27347,24833,9594,12827,7392,9656,11535,7602,4165,3853
08,Colorado,05,2016,61552.0,43355.0,283213.0,59509.0,39210.0,274908.0,24753,24711,25113,15090,9053,4753,5543,16011,26933,25192,23798,21776,23829,27119,26401,9103,12446,7992,10400,12021,9048,6392,6151,25531,25427,26487,15775,11688,6968,7077,20404,30986,29198,25156,23958,24320,26493,23986,8937,12319,7209,9809,10903,7090,5009,3391
08,Colorado,06,2016,68982.0,44049.0,270995.0,66335.0,43011.0,286577.0,25543,28986,29516,16853,8449,4097,4037,14305,26574,28436,27530,30436,28453,27629,24743,9324,13151,7864,9065,11187,7990,5457,6299,26493,30621,29670,17199,9048,4230,4501,14783,26048,28189,27715,30478,27650,26715,23720,8276,10839,7487,7879,9224,6213,3894,3154
08,Colorado,07,2016,63345.0,40194.0,280621.0,58795.0,37359.0,287497.0,24774,24043,24947,14139,8252,4915,4902,15440,28967,29081,26506,24189,24182,27473,25541,9545,12765,7864,10023,11961,9463,7016,7664,26205,26762,25945,15074,9553,4745,6149,15988,31296,30827,28067,25370,25018,26088,24276,9029,12028,7040,8686,9863,7275,4836,4040
09,Connecticut,01,2016,50199.0,37356.0,256791.0,47917.0,36502.0,286379.0,18592,20348,22443,14231,8806,4901,3855,13184,23665,23092,20697,24371,26477,28849,27406,9648,13351,8133,10777,14173,10754,9424,13622,19798,21345,22640,14244,9528,4099,4494,14760,24092,22814,19711,22921,24106,26272,25390,8580,11821,7176,8967,11824,7805,5921,6038
09,Connecticut,02,2016,45335.0,40628.0,269745.0,43374.0,37902.0,272775.0,16427,18812,20338,13537,12163,6631,5918,12515,18590,19416,18526,22212,26714,28786,26823,10968,13343,8843,11005,13680,11092,7883,9830,16680,19750,22263,14380,12891,7113,7476,16254,22075,20640,18739,22318,26346,28666,26573,9775,13156,7968,10421,12915,8171,5866,5273
09,Connecticut,03,2016,46574.0,38663.0,258449.0,44198.0,38159.0,289301.0,17511,18311,20940,13309,12286,6009,6103,14763,25745,23901,21482,22712,26402,27833,25986,9759,13802,8746,10388,14292,10122,8465,12791,18442,19633,21249,14179,11735,6235,5365,15083,25506,23222,20192,21384,24044,26435,24633,8516,11548,7572,8851,10585,8136,5477,5665
09,Connecticut,04,2016,58821.0,42160.0,256271.0,56022.0,40928.0,279550.0,21424,24557,25104,15872,9994,4057,4047,12913,20411,21830,22347,27045,28822,30108,26985,10017,11831,7447,9999,12429,9865,8508,10889,22190,26088,26358,16051,10295,4567,4301,14175,20642,21246,22616,23565,26939,27505,25477,9264,11356,6963,8508,10491,7550,5555,5551
09,Connecticut,05,2016,49806.0,40285.0,259184.0,48538.0,37060.0,279691.0,18545,20780,23033,14017,9224,3986,4233,12986,19469,21562,21536,23775,27129,29805,27545,10097,13962,8340,10680,13915,10024,8452,12195,19203,20933,24175,15920,9860,3972,4406,13606,20121,20432,20889,22568,26415,28324,26960,9557,12923,7320,9617,11934,8070,5997,6073
10,Delaware,00,2016,68129.0,48477.0,335810.0,67011.0,46413.0,368854.0,27267,28707,27593,16931,12927,7205,5852,18645,31864,29724,28685,28069,32293,35039,35369,12522,18039,12267,16092,20363,14926,10278,11622,28344,27859,29815,17676,12912,6771,6702,18574,31941,29156,26498,27215,30011,32458,30465,11357,16377,10695,13473,17964,12116,7657,6380
11,District of Columbia,98,2016,42657.0,25277.0,244694.0,41623.0,27601.0,277155.0,20588,16058,12443,7792,12344,6167,6026,19515,42094,37066,25774,20866,18976,19295,18526,7653,10533,5909,8154,9981,7838,5507,7275,21367,16364,12316,7757,10131,5632,5994,15518,36030,34033,24647,21493,19235,19353,17605,6072,8580,4309,5774,8553,4990,3561,3315
12,Florida,01,2016,54696.0,39335.0,279690.0,51701.0,35651.0,280874.0,22482,20007,23031,12862,8971,4851,5202,14915,25757,23388,20952,21110,23430,27368,26777,9277,14092,8381,11373,15993,11669,8419,7920,23084,22747,22163,13668,12370,6223,6749,18865,29394,25501,22104,22005,23462,26937,25634,8643,12153,8227,10857,12986,10046,5611,4293
12,Florida,02,2016,46950.0,35382.0,279015.0,46931.0,33526.0,267324.0,19187,19879,19663,11915,9814,5178,4195,12507,20541,19185,18332,20432,21559,24744,26466,9890,14406,10005,12717,17179,12129,9059,8800,18771,19817,20907,12881,9957,5892,5704,15725,24561,24090,22190,23215,24258,25731,24948,9199,13162,8387,12401,16187,10998,7329,5038
12,Florida,03,2016,50363.0,38781.0,263606.0,47697.0,39237.0,273789.0,19538,20193,19915,13062,14226,7757,8090,17233,23583,22426,20233,20815,21579,25080,24449,9691,13217,7930,10988,14704,10000,7700,8314,20577,21606,20452,13617,12893,7504,9100,18875,25796,22654,19350,22077,21361,23619,22957,9282,11200,7889,10064,13041,8133,5898,4806
12,Florida,04,2016,51928.0,36982.0,276966.0,51224.0,34853.0,295121.0,21061,21268,22238,13488,8023,4606,4692,14278,27702,25391,24532,24976,26117,28675,27024,11105,14221,9173,12187,14214,9948,7494,8786,21205,21295,23571,14015,8825,4374,4716,15552,28431,26056,23856,24563,24567,26705,25036,8966,13401,8486,10918,13183,7964,5098,5094
12,Florida,05,2016,58737.0,37532.0,252460.0,55385.0,37377.0,276820.0,23796,22850,21849,12463,11805,9498,8360,20776,28711,25953,22099,21938,22250,24516,23145,8979,11849,7009,9148,11106,8030,6645,6808,25450,24457,22076,12888,11399,7879,8595,22109,29090,24817,21021,20404,21464,23088,20464,7807,10888,5683,7732,8635,5693,3778,3313
12,Florida,06,2016,43993.0,32912.0,275402.0,42071.0,30631.0,303583.0,16895,17880,18241,11952,7735,4787,4086,11739,19217,18699,18506,20286,23080,28484,29762,11911,17019,12788,16366,22116,17018,12359,15360,17787,18741,18664,12295,9419,5175,4510,12083,19972,17578,17184,20835,21616,25070,25490,10412,15331,11436,14494,19960,14684,10360,9212
12,Florida,07,2016,48616.0,40665.0,271289.0,47322.0,39243.0,290848.0,18905,20321,20242,13189,13909,8038,6145,18405,28352,25784,24658,23970,25601,26667,24337,9090,13315,7854,9750,12775,8580,7396,10131,19523,20241,22130,13712,13675,7082,6740,18742,32507,26884,23463,23949,23912,25209,22348,8179,10479,7119,7767,10703,6581,5025,4600
12,Florida,08,2016,43963.0,33268.0,273953.0,41799.0,29953.0,297757.0,16580,17643,18942,12078,6510,3662,3790,11048,18795,18531,18634,19350,24168,29326,29211,11261,16461,11371,14860,21975,17542,13324,14448,17566,18388,20023,12924,8331,4657,4001,12056,19589,18158,17055,18623,22058,27447,27847,9971,14510,9959,13971,18756,14408,11759,9128
12,Florida,09,2016,62727.0,43204.0,277244.0,61105.0,41279.0,294700.0,24842,25840,26059,16565,9079,5476,5451,14543,26277,25936,26417,29119,25526,25877,23173,8839,12842,8753,12704,16507,11295,8005,7960,24621,27225,27204,17125,9757,6099,4821,15854,27098,27099,24857,27075,25216,24314,21753,7924,11874,7938,10843,13443,10202,6285,4549
12,Florida,10,2016,63589.0,39554.0,269376.0,58407.0,38373.0,292802.0,24277,23719,26028,15255,7502,6449,5101,17838,33930,30661,26426,27861,28076,27868,24679,8490,10909,6489,8446,10710,7177,5346,6346,26575,26626,25972,15884,8087,5223,5682,17319,30944,27984,26931,25758,27435,26627,22029,7968,9950,6305,6862,9038,6824,3754,2743
12,Florida,11,2016,38370.0,26367.0,288715.0,35531.0,25761.0,313087.0,13908,14983,16602,10213,5587,3265,3203,8051,15224,15024,14801,16906,19837,22293,27720,10939,20437,16081,25357,35817,25516,17033,15583,15379,16270,16803,10072,6214,3669,3133,8582,16001,15496,15538,16641,18852,21630,22326,9684,15428,12692,21851,33041,26366,16657,11128
12,Florida,12,2016,46091.0,34451.0,271007.0,44320.0,30998.0,302561.0,16838,19574,19771,12440,6696,3444,3287,10723,18414,20064,20812,22817,25461,28264,28058,10060,16163,11626,15314,22431,17015,13221,15387,18157,19262,21682,13609,7833,4172,3533,10197,17519,18413,19357,22230,24326,26606,24129,8988,14193,10208,13576,19186,13790,11103,9481
12,Florida,13,2016,40750.0,27707.0,274664.0,39491.0,27610.0,300896.0,16696,15973,17055,10880,6497,4378,3802,11893,22043,21332,19774,21448,24430,28530,28969,11209,16935,10653,13227,19991,14954,11662,15666,16965,16732,17633,10575,6553,4446,3856,11869,21848,20975,18687,21249,23826,27168,27923,10105,14409,9137,13307,16089,13126,8615,8029
12,Florida,14,2016,55047.0,37939.0,265819.0,53112.0,37786.0,290241.0,21543,22781,21971,13526,11078,6439,6360,17625,31911,27335,24987,25818,26848,26488,24252,9133,11609,6920,9347,11551,9099,6548,7971,23086,23059,22256,14167,10419,6241,5468,16431,30331,26116,24742,24635,26190,26379,22337,8007,9843,6700,8076,9614,6117,4604,3988
12,Florida,15,2016,58401.0,41027.0,266171.0,56238.0,37217.0,286409.0,23210,23211,24544,13693,8798,4873,4708,14583,25831,25672,23688,25589,25004,26119,25383,10288,13679,9121,11438,14445,11119,7661,7208,23577,24504,25802,16396,9150,5203,4960,13996,25740,24489,22714,24592,24299,25448,23555,8116,12351,7636,10025,13063,9027,6253,4704
12,Florida,16,2016,51297.0,33553.0,281448.0,48577.0,31957.0,313708.0,19166,21257,20387,12661,7064,4351,3770,10228,19562,20646,20117,23332,23805,26597,27309,11461,17296,12032,18016,23524,20196,13931,17535,21176,21336,21963,13176,7200,3986,4091,11268,19025,20035,19917,21571,22295,24830,24319,9691,13982,10058,14584,21640,17126,11772,11258
12,Florida,17,2016,41358.0,31256.0,290737.0,39953.0,27339.0,298485.0,15270,17812,17178,10801,6232,3124,3637,9379,15141,16467,16849,17645,19765,24041,27008,11337,18167,13922,19091,29109,21630,15101,17072,16178,17448,19332,11915,7742,4609,3640,11839,18267,17307,18223,18162,20890,22689,24561,9388,15776,12030,18024,27073,22144,14615,11500
12,Florida,18,2016,45048.0,33140.0,277143.0,43385.0,31342.0,300727.0,17609,17834,19856,12716,6713,3351,3147,11109,18639,19412,20432,21085,25943,26907,27790,10728,15943,11854,15198,22425,17829,13797,15138,17160,19283,21513,12797,7436,3980,3650,11398,19786,19060,18850,20870,23507,26624,26227,9573,13209,9427,13431,19753,15416,11165,11217
